timestamp,hour,day,month,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,wind_deg,clouds,visibility,aqi_change_rate
2025-05-26T08:00:00+00:00,8,0,5,4,51.76,164.59,190.06,0.05,0.41,109.08,2.28,8.37,0,0,0,0,0,0,10000,0.0
2025-05-26T09:00:00+00:00,9,0,5,4,49.81,155.66,180.29,0.05,0.38,107.23,2.18,7.81,0,0,0,0,0,0,10000,0.0
2025-05-26T10:00:00+00:00,10,0,5,4,49.86,153.61,178.73,0.05,0.4,107.8,2.21,7.77,0,0,0,0,0,0,10000,0.0
2025-05-26T11:00:00+00:00,11,0,5,4,49.49,152.16,175.82,0.04,0.44,107.9,2.21,7.66,0,0,0,0,0,0,10000,0.0
2025-05-26T12:00:00+00:00,12,0,5,4,48.9,151.24,172.91,0.04,0.54,107.79,2.2,7.52,0,0,0,0,0,0,10000,0.0
2025-05-26T13:00:00+00:00,13,0,5,4,49.84,148.49,199.81,0.08,2.54,100.56,2.37,11.99,0,0,0,0,0,0,10000,0.0
2025-05-26T14:00:00+00:00,14,0,5,4,51.49,146.38,250.68,0.03,5.72,89.38,2.66,20.29,0,0,0,0,0,0,10000,0.0
2025-05-26T15:00:00+00:00,15,0,5,4,53.08,147.05,296.89,0.0,7.76,81.94,2.99,29.29,0,0,0,0,0,0,10000,0.0
2025-05-26T16:00:00+00:00,16,0,5,4,54.04,147.33,328.48,0.0,9.0,77.03,3.23,37.59,0,0,0,0,0,0,10000,0.0
2025-05-26T17:00:00+00:00,17,0,5,4,55.02,147.98,350.81,0.0,9.6,71.98,3.31,42.23,0,0,0,0,0,0,10000,0.0
2025-05-26T18:00:00+00:00,18,0,5,4,55.07,145.35,361.0,0.0,9.79,65.54,3.2,41.3,0,0,0,0,0,0,10000,0.0
2025-05-26T19:00:00+00:00,19,0,5,4,52.44,138.95,336.17,0.0,8.78,59.86,2.82,33.6,0,0,0,0,0,0,10000,0.0
2025-05-26T20:00:00+00:00,20,0,5,4,48.97,130.21,308.73,0.0,7.77,55.36,2.4,28.4,0,0,0,0,0,0,10000,0.0
2025-05-26T21:00:00+00:00,21,0,5,4,44.9,122.45,277.19,0.0,6.67,52.63,2.04,24.64,0,0,0,0,0,0,10000,0.0
2025-05-26T22:00:00+00:00,22,0,5,4,40.04,114.69,237.72,0.0,5.53,50.55,1.83,20.93,0,0,0,0,0,0,10000,0.0
2025-05-26T23:00:00+00:00,23,0,5,4,37.07,108.26,216.64,0.0,5.11,46.59,1.53,20.56,0,0,0,0,0,0,10000,0.0
2025-05-27T00:00:00+00:00,0,1,5,4,35.06,104.98,205.63,0.0,5.0,42.51,1.21,21.37,0,0,0,0,0,0,10000,0.0
2025-05-27T01:00:00+00:00,1,1,5,4,33.49,102.9,200.29,0.0,5.05,38.36,0.97,22.1,0,0,0,0,0,0,10000,0.0
2025-05-27T02:00:00+00:00,2,1,5,4,32.66,103.46,206.62,0.11,5.24,35.25,0.92,21.88,0,0,0,0,0,0,10000,0.0
2025-05-27T03:00:00+00:00,3,1,5,4,32.28,106.51,214.44,0.66,4.86,36.16,0.95,20.87,0,0,0,0,0,0,10000,0.0
2025-05-27T04:00:00+00:00,4,1,5,4,31.07,125.09,158.04,0.45,2.44,53.29,1.07,11.33,0,0,0,0,0,0,10000,0.0
2025-05-27T05:00:00+00:00,5,1,5,4,32.04,129.8,148.32,0.33,1.79,64.99,1.17,9.95,0,0,0,0,0,0,10000,0.0
2025-05-27T06:00:00+00:00,6,1,5,4,34.64,133.61,146.14,0.24,1.44,77.48,1.49,9.6,0,0,0,0,0,0,10000,0.0
2025-05-27T07:00:00+00:00,7,1,5,4,35.34,149.61,108.59,0.1,0.66,92.72,3.02,3.0,0,0,0,0,0,0,10000,0.0
2025-05-27T08:00:00+00:00,8,1,5,4,34.9,150.48,99.06,0.06,0.42,94.85,2.19,1.79,0,0,0,0,0,0,10000,0.0
2025-05-27T09:00:00+00:00,9,1,5,4,34.73,149.56,97.1,0.05,0.4,94.66,1.87,1.71,0,0,0,0,0,0,10000,0.0
2025-05-27T10:00:00+00:00,10,1,5,4,35.21,150.78,97.85,0.05,0.42,95.83,1.81,1.75,0,0,0,0,0,0,10000,0.0
2025-05-27T11:00:00+00:00,11,1,5,4,35.56,150.88,98.54,0.05,0.46,96.56,1.87,1.81,0,0,0,0,0,0,10000,0.0
2025-05-27T12:00:00+00:00,12,1,5,4,35.97,151.33,99.55,0.04,0.56,97.28,1.95,1.9,0,0,0,0,0,0,10000,0.0
2025-05-27T13:00:00+00:00,13,1,5,4,36.87,148.39,117.08,0.07,1.83,93.74,2.12,5.22,0,0,0,0,0,0,10000,0.0
2025-05-27T14:00:00+00:00,14,1,5,4,37.82,142.7,147.97,0.02,3.84,86.25,2.33,10.31,0,0,0,0,0,0,10000,0.0
2025-05-27T15:00:00+00:00,15,1,5,4,38.54,137.86,174.49,0.0,4.97,78.64,2.44,14.16,0,0,0,0,0,0,10000,0.0
2025-05-27T16:00:00+00:00,16,1,5,4,38.32,132.18,189.63,0.0,5.37,71.26,2.33,16.5,0,0,0,0,0,0,10000,0.0
2025-05-27T17:00:00+00:00,17,1,5,4,38.13,128.43,199.05,0.0,5.38,65.85,2.11,17.5,0,0,0,0,0,0,10000,0.0
2025-05-27T18:00:00+00:00,18,1,5,4,37.44,124.66,199.08,0.0,5.06,60.56,1.79,17.16,0,0,0,0,0,0,10000,0.0
2025-05-27T19:00:00+00:00,19,1,5,4,35.25,119.07,182.22,0.0,4.24,54.2,1.36,15.24,0,0,0,0,0,0,10000,0.0
2025-05-27T20:00:00+00:00,20,1,5,4,34.41,115.61,174.41,0.0,3.9,48.39,1.05,15.14,0,0,0,0,0,0,10000,0.0
2025-05-27T21:00:00+00:00,21,1,5,4,34.19,114.71,168.58,0.0,3.67,44.06,0.83,15.46,0,0,0,0,0,0,10000,0.0
2025-05-27T22:00:00+00:00,22,1,5,4,33.96,114.59,162.08,0.0,3.47,40.44,0.67,15.67,0,0,0,0,0,0,10000,0.0
2025-05-27T23:00:00+00:00,23,1,5,4,34.27,116.21,158.83,0.0,3.37,38.37,0.57,16.14,0,0,0,0,0,0,10000,0.0
2025-05-28T00:00:00+00:00,0,2,5,4,34.75,117.74,157.28,0.0,3.36,37.09,0.51,16.53,0,0,0,0,0,0,10000,0.0
2025-05-28T01:00:00+00:00,1,2,5,4,35.06,118.56,157.34,0.0,3.46,35.83,0.51,16.64,0,0,0,0,0,0,10000,0.0
2025-05-28T02:00:00+00:00,2,2,5,4,35.78,121.64,164.79,0.08,3.76,34.73,0.62,16.67,0,0,0,0,0,0,10000,0.0
2025-05-28T03:00:00+00:00,3,2,5,4,36.87,127.39,176.57,0.53,3.71,36.35,0.81,16.44,0,0,0,0,0,0,10000,0.0
2025-05-28T04:00:00+00:00,4,2,5,4,38.48,145.07,160.64,0.54,2.61,49.01,1.27,11.71,0,0,0,0,0,0,10000,0.0
2025-05-28T05:00:00+00:00,5,2,5,4,40.66,153.67,156.9,0.38,2.06,63.88,1.64,10.44,0,0,0,0,0,0,10000,0.0
2025-05-28T06:00:00+00:00,6,2,5,4,44.44,161.55,156.34,0.26,1.65,80.19,1.92,10.22,0,0,0,0,0,0,10000,0.0
2025-05-28T07:00:00+00:00,7,2,5,5,48.41,203.9,117.51,0.09,0.72,96.99,4.25,4.01,0,0,0,0,0,0,10000,1.0
2025-05-28T08:00:00+00:00,8,2,5,5,47.61,202.87,105.82,0.05,0.5,99.48,3.44,2.49,0,0,0,0,0,0,10000,0.0
2025-05-28T09:00:00+00:00,9,2,5,5,47.47,202.87,103.11,0.03,0.51,99.5,2.97,2.29,0,0,0,0,0,0,10000,0.0
2025-05-28T10:00:00+00:00,10,2,5,5,48.23,206.94,102.52,0.03,0.54,100.92,2.72,2.22,0,0,0,0,0,0,10000,0.0
2025-05-28T11:00:00+00:00,11,2,5,5,48.89,210.82,101.19,0.03,0.55,101.92,2.51,2.15,0,0,0,0,0,0,10000,0.0
2025-05-28T12:00:00+00:00,12,2,5,5,49.86,216.63,100.26,0.03,0.59,102.85,2.45,2.11,0,0,0,0,0,0,10000,0.0
2025-05-28T13:00:00+00:00,13,2,5,5,51.5,219.16,110.93,0.04,1.42,101.29,2.64,4.28,0,0,0,0,0,0,10000,0.0
2025-05-28T14:00:00+00:00,14,2,5,5,52.98,215.18,130.08,0.01,2.64,96.72,2.87,7.74,0,0,0,0,0,0,10000,0.0
2025-05-28T15:00:00+00:00,15,2,5,5,53.9,208.03,146.77,0.0,3.2,93.65,3.03,10.27,0,0,0,0,0,0,10000,0.0
2025-05-28T16:00:00+00:00,16,2,5,4,53.56,196.6,157.97,0.0,3.36,91.54,3.2,11.58,0,0,0,0,0,0,10000,-1.0
2025-05-28T17:00:00+00:00,17,2,5,4,54.41,192.15,174.22,0.0,3.55,91.82,3.67,12.25,0,0,0,0,0,0,10000,0.0
2025-05-28T18:00:00+00:00,18,2,5,4,55.74,193.43,196.18,0.0,3.98,90.24,4.39,12.43,0,0,0,0,0,0,10000,0.0
2025-05-28T19:00:00+00:00,19,2,5,5,56.14,203.77,214.07,0.0,4.27,82.53,4.86,10.77,0,0,0,0,0,0,10000,1.0
2025-05-28T20:00:00+00:00,20,2,5,5,56.91,215.76,228.59,0.0,4.73,72.63,4.67,10.75,0,0,0,0,0,0,10000,0.0
2025-05-28T21:00:00+00:00,21,2,5,5,57.62,226.39,236.11,0.0,5.05,64.68,4.23,11.1,0,0,0,0,0,0,10000,0.0
2025-05-28T22:00:00+00:00,22,2,5,5,57.44,223.0,242.05,0.0,5.43,57.54,3.71,12.38,0,0,0,0,0,0,10000,0.0
2025-05-28T23:00:00+00:00,23,2,5,5,57.48,213.13,252.68,0.0,5.97,51.45,3.17,14.6,0,0,0,0,0,0,10000,0.0
2025-05-29T00:00:00+00:00,0,3,5,5,57.68,205.68,262.5,0.0,6.4,47.05,2.68,16.55,0,0,0,0,0,0,10000,0.0
2025-05-29T01:00:00+00:00,1,3,5,4,57.17,198.48,268.87,0.0,6.77,43.38,2.33,17.76,0,0,0,0,0,0,10000,-1.0
2025-05-29T02:00:00+00:00,2,3,5,4,56.94,195.98,281.73,0.14,7.32,41.64,2.24,18.93,0,0,0,0,0,0,10000,0.0
2025-05-29T03:00:00+00:00,3,3,5,4,56.72,199.56,294.68,0.92,7.15,46.47,2.38,19.33,0,0,0,0,0,0,10000,0.0
2025-05-29T04:00:00+00:00,4,3,5,5,56.84,212.16,281.43,1.14,5.94,66.36,2.76,17.48,0,0,0,0,0,0,10000,1.0
2025-05-29T05:00:00+00:00,5,3,5,5,58.62,211.57,265.88,0.7,4.38,92.96,2.66,15.65,0,0,0,0,0,0,10000,0.0
2025-05-29T06:00:00+00:00,6,3,5,5,61.35,207.68,234.88,0.36,2.7,117.15,2.31,13.88,0,0,0,0,0,0,10000,0.0
2025-05-29T07:00:00+00:00,7,3,5,4,39.17,158.78,132.75,0.1,0.73,123.97,1.01,5.4,0,0,0,0,0,0,10000,-1.0
2025-05-29T08:00:00+00:00,8,3,5,4,26.86,116.14,105.94,0.07,0.46,124.62,0.5,3.05,0,0,0,0,0,0,10000,0.0
2025-05-29T09:00:00+00:00,9,3,5,4,22.17,101.91,96.83,0.06,0.42,123.45,0.38,2.34,0,0,0,0,0,0,10000,0.0
2025-05-29T10:00:00+00:00,10,3,5,4,20.39,100.43,92.46,0.06,0.41,123.85,0.35,1.96,0,0,0,0,0,0,10000,0.0
2025-05-29T11:00:00+00:00,11,3,5,4,19.72,101.08,90.1,0.05,0.43,123.46,0.37,1.8,0,0,0,0,0,0,10000,0.0
2025-05-29T12:00:00+00:00,12,3,5,4,19.47,100.79,89.53,0.05,0.48,123.34,0.43,1.77,0,0,0,0,0,0,10000,0.0
2025-05-29T13:00:00+00:00,13,3,5,3,19.97,96.06,106.32,0.09,1.6,117.43,0.65,5.8,0,0,0,0,0,0,10000,-1.0
2025-05-29T14:00:00+00:00,14,3,5,3,20.85,92.45,137.36,0.04,3.5,109.01,1.09,12.24,0,0,0,0,0,0,10000,0.0
2025-05-29T15:00:00+00:00,15,3,5,3,21.58,89.86,164.01,0.0,4.72,105.0,1.71,18.49,0,0,0,0,0,0,10000,0.0
2025-05-29T16:00:00+00:00,16,3,5,3,22.0,86.55,178.03,0.0,5.37,103.14,2.32,23.41,0,0,0,0,0,0,10000,0.0
2025-05-29T17:00:00+00:00,17,3,5,3,23.08,86.13,189.03,0.0,5.69,100.21,2.87,24.68,0,0,0,0,0,0,10000,0.0
2025-05-29T18:00:00+00:00,18,3,5,3,24.44,87.37,186.66,0.0,5.48,97.67,3.35,21.73,0,0,0,0,0,0,10000,0.0
2025-05-29T19:00:00+00:00,19,3,5,3,25.76,91.72,163.72,0.0,4.61,95.97,3.71,16.55,0,0,0,0,0,0,10000,0.0
2025-05-29T20:00:00+00:00,20,3,5,4,28.11,103.38,146.33,0.0,3.96,96.28,4.17,13.97,0,0,0,0,0,0,10000,1.0
2025-05-29T21:00:00+00:00,21,3,5,4,31.21,121.84,133.66,0.0,3.37,97.52,4.55,12.37,0,0,0,0,0,0,10000,0.0
2025-05-29T22:00:00+00:00,22,3,5,4,35.6,150.51,123.0,0.0,2.77,98.73,4.55,10.82,0,0,0,0,0,0,10000,0.0
2025-05-29T23:00:00+00:00,23,3,5,4,41.68,184.86,118.56,0.0,2.5,98.16,4.15,10.47,0,0,0,0,0,0,10000,0.0
2025-05-30T00:00:00+00:00,0,4,5,5,49.55,229.35,116.14,0.0,2.28,97.81,3.46,10.17,0,0,0,0,0,0,10000,1.0
2025-05-30T01:00:00+00:00,1,4,5,5,57.8,281.06,114.76,0.0,2.1,97.64,2.62,9.66,0,0,0,0,0,0,10000,0.0
2025-05-30T02:00:00+00:00,2,4,5,5,64.45,327.58,117.61,0.02,2.2,97.5,1.96,9.09,0,0,0,0,0,0,10000,0.0
2025-05-30T03:00:00+00:00,3,4,5,5,68.36,361.81,121.36,0.12,2.16,98.65,1.62,8.25,0,0,0,0,0,0,10000,0.0
2025-05-30T04:00:00+00:00,4,4,5,5,69.44,381.35,119.96,0.18,1.71,104.18,1.44,6.79,0,0,0,0,0,0,10000,0.0
2025-05-30T05:00:00+00:00,5,4,5,5,65.45,356.01,119.78,0.17,1.32,108.78,1.2,6.32,0,0,0,0,0,0,10000,0.0
2025-05-30T06:00:00+00:00,6,4,5,5,60.63,323.41,119.1,0.14,1.01,113.32,0.9,6.02,0,0,0,0,0,0,10000,0.0
2025-05-30T07:00:00+00:00,7,4,5,5,50.08,276.48,106.56,0.08,0.55,117.79,0.44,3.4,0,0,0,0,0,0,10000,0.0
2025-05-30T08:00:00+00:00,8,4,5,5,43.9,245.45,101.33,0.06,0.43,118.42,0.29,2.62,0,0,0,0,0,0,10000,0.0
2025-05-30T09:00:00+00:00,9,4,5,5,41.05,227.81,99.89,0.06,0.41,118.49,0.26,2.53,0,0,0,0,0,0,10000,0.0
2025-05-30T10:00:00+00:00,10,4,5,5,38.96,214.12,100.02,0.06,0.43,120.08,0.24,2.54,0,0,0,0,0,0,10000,0.0
2025-05-30T11:00:00+00:00,11,4,5,4,36.63,198.6,99.86,0.06,0.47,120.27,0.22,2.61,0,0,0,0,0,0,10000,-1.0
2025-05-30T12:00:00+00:00,12,4,5,4,34.32,183.49,99.95,0.05,0.55,120.87,0.22,2.67,0,0,0,0,0,0,10000,0.0
2025-05-30T13:00:00+00:00,13,4,5,4,33.57,167.43,126.43,0.13,2.47,113.68,0.39,7.34,0,0,0,0,0,0,10000,0.0
2025-05-30T14:00:00+00:00,14,4,5,4,34.18,157.47,174.92,0.06,5.65,101.4,0.74,14.16,0,0,0,0,0,0,10000,0.0
2025-05-30T15:00:00+00:00,15,4,5,4,34.88,153.15,214.44,0.0,7.33,92.68,1.13,18.97,0,0,0,0,0,0,10000,0.0
2025-05-30T16:00:00+00:00,16,4,5,4,35.09,149.28,233.06,0.0,7.8,88.62,1.45,21.28,0,0,0,0,0,0,10000,0.0
2025-05-30T17:00:00+00:00,17,4,5,4,35.16,141.3,239.14,0.0,7.61,88.64,1.67,20.98,0,0,0,0,0,0,10000,0.0
2025-05-30T18:00:00+00:00,18,4,5,4,34.59,129.74,231.35,0.0,6.98,91.03,1.82,19.21,0,0,0,0,0,0,10000,0.0
2025-05-30T19:00:00+00:00,19,4,5,4,32.85,120.9,193.34,0.0,5.07,94.92,1.95,14.58,0,0,0,0,0,0,10000,0.0
2025-05-30T20:00:00+00:00,20,4,5,4,32.49,113.9,182.08,0.0,4.57,92.29,2.08,14.66,0,0,0,0,0,0,10000,0.0
2025-05-30T21:00:00+00:00,21,4,5,4,32.29,111.57,175.34,0.0,4.31,90.23,2.04,15.53,0,0,0,0,0,0,10000,0.0
2025-05-30T22:00:00+00:00,22,4,5,4,32.0,111.3,171.04,0.0,4.28,87.76,1.88,16.67,0,0,0,0,0,0,10000,0.0
2025-05-30T23:00:00+00:00,23,4,5,4,32.37,113.12,171.07,0.0,4.49,84.52,1.78,18.21,0,0,0,0,0,0,10000,0.0
2025-05-31T00:00:00+00:00,0,5,5,4,33.2,117.48,172.63,0.0,4.76,80.61,1.74,19.61,0,0,0,0,0,0,10000,0.0
2025-05-31T01:00:00+00:00,1,5,5,4,34.14,123.82,176.26,0.0,5.07,76.34,1.74,20.45,0,0,0,0,0,0,10000,0.0
2025-05-31T02:00:00+00:00,2,5,5,4,35.82,138.01,181.1,0.11,5.21,75.58,1.85,19.47,0,0,0,0,0,0,10000,0.0
2025-05-31T03:00:00+00:00,3,5,5,4,38.89,167.87,176.11,0.41,4.37,82.94,2.05,16.43,0,0,0,0,0,0,10000,0.0
2025-05-31T04:00:00+00:00,4,5,5,5,45.52,237.04,136.36,0.25,2.04,106.51,2.41,9.23,0,0,0,0,0,0,10000,1.0
2025-05-31T05:00:00+00:00,5,5,5,5,49.33,257.37,125.03,0.18,1.37,115.82,2.67,7.44,0,0,0,0,0,0,10000,0.0
2025-05-31T06:00:00+00:00,6,5,5,5,50.44,258.12,117.91,0.15,1.05,121.99,2.65,6.43,0,0,0,0,0,0,10000,0.0
2025-05-31T07:00:00+00:00,7,5,5,4,38.23,199.02,102.03,0.09,0.57,129.91,1.62,3.17,0,0,0,0,0,0,10000,-1.0
2025-05-31T08:00:00+00:00,8,5,5,4,29.22,150.61,95.46,0.06,0.42,132.29,1.03,2.25,0,0,0,0,0,0,10000,0.0
2025-05-31T09:00:00+00:00,9,5,5,4,25.29,128.12,92.77,0.06,0.39,132.55,0.79,2.09,0,0,0,0,0,0,10000,0.0
2025-05-31T10:00:00+00:00,10,5,5,4,22.89,114.39,91.98,0.06,0.39,133.92,0.62,2.08,0,0,0,0,0,0,10000,0.0
2025-05-31T11:00:00+00:00,11,5,5,4,20.89,103.46,90.96,0.05,0.41,133.88,0.46,2.14,0,0,0,0,0,0,10000,0.0
2025-05-31T12:00:00+00:00,12,5,5,3,19.27,94.57,90.43,0.05,0.47,133.84,0.33,2.21,0,0,0,0,0,0,10000,-1.0
2025-05-31T13:00:00+00:00,13,5,5,3,19.12,89.65,108.32,0.1,1.75,127.98,0.38,6.22,0,0,0,0,0,0,10000,0.0
2025-05-31T14:00:00+00:00,14,5,5,3,19.9,86.98,140.0,0.05,3.89,117.75,0.58,12.4,0,0,0,0,0,0,10000,0.0
2025-05-31T15:00:00+00:00,15,5,5,3,21.1,86.07,164.53,0.0,4.93,110.93,0.88,17.02,0,0,0,0,0,0,10000,0.0
2025-05-31T16:00:00+00:00,16,5,5,3,23.7,90.03,176.73,0.0,5.26,104.75,1.5,18.79,0,0,0,0,0,0,10000,0.0
2025-05-31T17:00:00+00:00,17,5,5,3,27.62,97.8,189.07,0.0,5.54,98.01,2.32,18.22,0,0,0,0,0,0,10000,0.0
2025-05-31T18:00:00+00:00,18,5,5,4,30.84,102.42,194.17,0.0,5.57,90.87,2.86,16.62,0,0,0,0,0,0,10000,1.0
2025-05-31T19:00:00+00:00,19,5,5,4,31.6,107.16,174.06,0.0,4.36,87.0,3.02,11.46,0,0,0,0,0,0,10000,0.0
2025-05-31T20:00:00+00:00,20,5,5,4,31.82,104.93,171.26,0.0,4.17,82.79,2.82,11.06,0,0,0,0,0,0,10000,0.0
2025-05-31T21:00:00+00:00,21,5,5,4,32.05,103.24,173.39,0.0,4.18,78.91,2.55,11.53,0,0,0,0,0,0,10000,0.0
2025-05-31T22:00:00+00:00,22,5,5,4,32.09,100.41,177.18,0.0,4.34,74.1,2.2,11.66,0,0,0,0,0,0,10000,0.0
2025-05-31T23:00:00+00:00,23,5,5,3,32.76,98.88,184.89,0.0,4.69,69.02,1.88,12.18,0,0,0,0,0,0,10000,-1.0
2025-06-01T00:00:00+00:00,0,6,6,3,33.68,98.9,192.13,0.0,5.02,64.21,1.64,12.53,0,0,0,0,0,0,10000,0.0
2025-06-01T01:00:00+00:00,1,6,6,3,34.19,99.22,197.58,0.01,5.42,59.18,1.51,16.33,0,0,0,0,0,0,10000,0.0
2025-06-01T02:00:00+00:00,2,6,6,4,34.73,100.68,209.42,0.4,5.7,57.73,1.55,23.13,0,0,0,0,0,0,10000,1.0
2025-06-01T03:00:00+00:00,3,6,6,4,35.17,101.97,226.82,1.05,5.56,62.73,1.59,29.32,0,0,0,0,0,0,10000,0.0
2025-06-01T04:00:00+00:00,4,6,6,4,36.09,106.87,232.64,0.98,4.76,83.47,1.67,31.34,0,0,0,0,0,0,10000,0.0
2025-06-01T05:00:00+00:00,5,6,6,4,42.14,114.7,231.75,0.6,3.53,105.67,1.61,31.39,0,0,0,0,0,0,10000,0.0
2025-06-01T06:00:00+00:00,6,6,6,4,50.34,125.42,221.83,0.32,2.28,122.56,1.53,27.46,0,0,0,0,0,0,10000,0.0
2025-06-01T07:00:00+00:00,7,6,6,3,30.81,99.78,137.1,0.09,0.66,131.31,1.14,8.58,0,0,0,0,0,0,10000,-1.0
2025-06-01T08:00:00+00:00,8,6,6,3,23.47,81.38,116.34,0.06,0.43,133.71,0.91,5.43,0,0,0,0,0,0,10000,0.0
2025-06-01T09:00:00+00:00,9,6,6,3,22.23,77.0,112.21,0.06,0.4,133.27,0.87,5.0,0,0,0,0,0,0,10000,0.0
2025-06-01T10:00:00+00:00,10,6,6,3,21.87,75.43,111.82,0.05,0.39,134.45,0.84,5.02,0,0,0,0,0,0,10000,0.0
2025-06-01T11:00:00+00:00,11,6,6,3,21.37,73.48,111.2,0.05,0.42,134.3,0.79,5.21,0,0,0,0,0,0,10000,0.0
2025-06-01T12:00:00+00:00,12,6,6,3,20.96,72.06,111.41,0.05,0.48,134.29,0.76,5.45,0,0,0,0,0,0,10000,0.0
2025-06-01T13:00:00+00:00,13,6,6,3,21.75,71.76,134.42,0.15,2.08,126.18,0.9,13.81,0,0,0,0,0,0,10000,0.0
2025-06-01T14:00:00+00:00,14,6,6,3,23.31,73.08,176.21,0.1,4.89,114.23,1.19,27.62,0,0,0,0,0,0,10000,0.0
2025-06-01T15:00:00+00:00,15,6,6,3,24.49,74.43,212.19,0.0,6.78,107.71,1.48,42.01,0,0,0,0,0,0,10000,0.0
2025-06-01T16:00:00+00:00,16,6,6,3,25.95,79.49,234.03,0.0,7.54,104.28,1.69,51.7,0,0,0,0,0,0,10000,0.0
2025-06-01T17:00:00+00:00,17,6,6,3,29.85,96.15,245.61,0.0,7.69,100.82,1.87,50.77,0,0,0,0,0,0,10000,0.0
2025-06-01T18:00:00+00:00,18,6,6,4,37.55,130.45,245.54,0.0,7.37,98.17,2.09,45.95,0,0,0,0,0,0,10000,1.0
2025-06-01T19:00:00+00:00,19,6,6,5,51.95,218.63,206.64,0.0,5.21,101.02,2.29,28.41,0,0,0,0,0,0,10000,1.0
2025-06-01T20:00:00+00:00,20,6,6,5,62.27,271.12,205.0,0.0,5.05,90.84,2.58,24.26,0,0,0,0,0,0,10000,0.0
2025-06-01T21:00:00+00:00,21,6,6,5,68.33,300.47,207.26,0.0,5.01,81.37,2.74,22.45,0,0,0,0,0,0,10000,0.0
2025-06-01T22:00:00+00:00,22,6,6,5,69.98,305.0,205.98,0.0,4.92,72.57,2.7,21.39,0,0,0,0,0,0,10000,0.0
2025-06-01T23:00:00+00:00,23,6,6,5,70.51,299.67,206.62,0.0,4.95,66.17,2.59,21.09,0,0,0,0,0,0,10000,0.0
2025-06-02T00:00:00+00:00,0,0,6,5,69.63,286.85,205.38,0.0,4.97,61.21,2.47,20.24,0,0,0,0,0,0,10000,0.0
2025-06-02T01:00:00+00:00,1,0,6,5,67.07,269.25,199.13,0.0,4.96,56.33,2.39,18.25,0,0,0,0,0,0,10000,0.0
2025-06-02T02:00:00+00:00,2,0,6,5,65.33,259.09,200.48,0.14,5.16,53.62,2.49,17.25,0,0,0,0,0,0,10000,0.0
2025-06-02T03:00:00+00:00,3,0,6,5,64.84,258.07,204.55,0.69,4.9,55.19,2.64,16.54,0,0,0,0,0,0,10000,0.0
2025-06-02T04:00:00+00:00,4,0,6,5,65.49,280.98,177.59,0.5,3.04,71.15,2.8,11.61,0,0,0,0,0,0,10000,0.0
2025-06-02T05:00:00+00:00,5,0,6,5,66.46,282.21,164.99,0.29,1.89,88.23,2.82,9.68,0,0,0,0,0,0,10000,0.0
2025-06-02T06:00:00+00:00,6,0,6,5,70.52,288.18,159.1,0.19,1.31,103.03,2.95,8.94,0,0,0,0,0,0,10000,0.0
2025-06-02T07:00:00+00:00,7,0,6,6,0.0,0.0,126.08,0.08,0.67,124.05,1.98,5.11,0,0,0,0,0,0,10000,1.0
2025-06-02T08:00:00+00:00,8,0,6,4,44.02,189.08,113.42,0.05,0.54,128.59,1.76,4.05,0,0,0,0,0,0,10000,-2.0
2025-06-02T09:00:00+00:00,9,0,6,4,44.45,193.63,111.11,0.05,0.61,128.26,2.01,3.91,0,0,0,0,0,0,10000,0.0
2025-06-02T10:00:00+00:00,10,0,6,5,46.43,204.54,111.68,0.05,0.67,131.29,2.16,3.88,0,0,0,0,0,0,10000,1.0
2025-06-02T11:00:00+00:00,11,0,6,5,46.4,204.34,110.75,0.04,0.68,133.59,2.01,3.8,0,0,0,0,0,0,10000,0.0
2025-06-02T12:00:00+00:00,12,0,6,5,46.68,204.18,110.73,0.03,0.73,135.89,1.9,3.77,0,0,0,0,0,0,10000,0.0
2025-06-02T13:00:00+00:00,13,0,6,5,49.99,215.53,115.69,0.04,0.87,140.04,2.07,4.2,0,0,0,0,0,0,10000,0.0
2025-06-02T14:00:00+00:00,14,0,6,5,59.32,254.51,126.9,0.01,1.26,142.29,2.93,5.02,0,0,0,0,0,0,10000,0.0
2025-06-02T15:00:00+00:00,15,0,6,5,76.52,338.47,143.56,0.0,1.94,135.73,4.9,5.62,0,0,0,0,0,0,10000,0.0
2025-06-02T16:00:00+00:00,16,0,6,5,93.37,430.67,157.75,0.0,2.94,113.28,7.04,6.13,0,0,0,0,0,0,10000,0.0
2025-06-02T17:00:00+00:00,17,0,6,5,101.48,482.87,168.91,0.0,3.88,91.8,7.99,6.82,0,0,0,0,0,0,10000,0.0
2025-06-02T18:00:00+00:00,18,0,6,5,102.45,495.48,174.44,0.0,4.39,77.23,7.57,7.3,0,0,0,0,0,0,10000,0.0
2025-06-02T19:00:00+00:00,19,0,6,5,100.2,484.81,172.89,0.0,4.36,68.26,6.36,7.6,0,0,0,0,0,0,10000,0.0
2025-06-02T20:00:00+00:00,20,0,6,5,100.04,480.36,173.58,0.0,4.24,64.36,5.41,8.08,0,0,0,0,0,0,10000,0.0
2025-06-02T21:00:00+00:00,21,0,6,5,98.65,472.62,174.78,0.0,4.09,61.83,4.81,8.4,0,0,0,0,0,0,10000,0.0
